signal_index,symbol,signal_date,market_cap,sector,status,signal_candle_high,entry_price,entry_date,exit_price,exit_date,exit_reason,months_held,total_return_percent,cagr_percent,cmgr_percent,max_high,max_high_date,drawdown_percent,stop_loss_price,target1_price,target2_price
1595,HINDCOMPOS,01-01-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1596,INDIANCARD,01-01-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1597,AROGRANITE,01-01-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1598,MADHAV,01-01-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1599,VINDHYATEL,01-01-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1600,ADOR,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1601,DIGISPICE,01-01-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1602,SYMPHONY,01-01-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1603,SURANAT&P,01-01-2021,Smallcap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1604,CENTUM,01-01-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1605,TVSHLTD,01-01-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1606,MARALOVER,01-01-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1607,EIHAHOTELS,01-01-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1608,TNTELE,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1609,EIMCOELECO,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1610,SANDESH,01-01-2021,Smallcap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1611,JKTYRE,01-01-2021,Midcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1612,MANGCHEFER,01-01-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1613,UGARSUGAR,01-01-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1614,PARACABLES,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1615,ALICON,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1616,SOMANYCERA,01-01-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1617,KHANDSE,01-01-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1618,AMBIKCO,01-01-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1619,SWELECTES,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1620,GAIL,01-01-2021,Largecap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1621,UMIYA-MRO,01-01-2021,Smallcap,Telecom,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1622,CREATIVEYE,01-01-2021,Smallcap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1623,OLECTRA,01-01-2021,Midcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1624,APTECHT,01-01-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1625,KAMDHENU,01-01-2021,Smallcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1626,FIEMIND,01-01-2021,Midcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1627,SUTLEJTEX,01-01-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1628,SOBHA,01-01-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1629,CTE,01-01-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1630,ORIENTALTL,01-01-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1631,ADSL,01-01-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1632,PURVA,01-01-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1633,JYOTHYLAB,01-01-2021,Midcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1634,NAHARCAP,01-01-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1635,IMFA,01-01-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1636,JSWENERGY,01-01-2021,Largecap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1637,TEXMOPIPES,01-01-2021,Smallcap,Plastic products,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1638,GRAVITA,01-01-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1639,KICL,01-01-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1640,PGEL,01-01-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1641,INDOTHAI,01-01-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1642,JUSTDIAL,01-01-2021,Midcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1643,XPROINDIA,01-01-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1644,SPIC,01-01-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1645,KCP,01-01-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1646,SUNDRMBRAK,01-01-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1647,MADRASFERT,01-01-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1648,ELGIRUBCO,01-01-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1649,CGPOWER,01-02-2021,Largecap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1650,HINDPETRO,01-02-2021,Largecap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1651,DCW,01-02-2021,Smallcap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1652,HINDOILEXP,01-02-2021,Smallcap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1653,LICHSGFIN,01-02-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1654,NCC,01-02-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1655,VEDL,01-02-2021,Largecap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1656,PEL,01-02-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1657,UCAL,01-02-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1658,CUMMINSIND,01-02-2021,Largecap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1659,TATAMOTORS,01-02-2021,Largecap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1660,DEEPAKFERT,01-02-2021,Midcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1661,GSFC,01-02-2021,Midcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1662,GREAVESCOT,01-02-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1663,ORIENTPPR,01-02-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1664,BBL,01-02-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1665,IVP,01-02-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1666,GOACARBON,01-02-2021,Smallcap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1667,HEG,01-02-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1668,GANDHITUBE,01-02-2021,Smallcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1669,SSWL,01-02-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1670,HINDCOPPER,01-02-2021,Largecap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1671,MOTHERSON,01-02-2021,Largecap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1672,MUNJALSHOW,01-02-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1673,MAYURUNIQ,01-02-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1674,NFL,01-02-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1675,RCF,01-02-2021,Midcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1676,SOTL,01-02-2021,Smallcap,Energy,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1677,NRBBEARING,01-02-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1678,GOLDTECH,01-02-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1679,RAJESHEXPO,01-02-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1680,NATIONALUM,01-02-2021,Largecap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1681,MAHLIFE,01-02-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1682,TVSELECT,01-02-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1683,TVTODAY,01-02-2021,Smallcap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1684,WELENT,01-02-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1685,CIEINDIA,01-02-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1686,AMDIND,01-02-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1687,ECLERX,01-02-2021,Midcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1688,JKIL,01-02-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1689,ONMOBILE,01-02-2021,Smallcap,Telecom-Service,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1690,NHPC,01-02-2021,Largecap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1691,SJVN,01-02-2021,Largecap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1692,ASHOKA,01-02-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1693,DALBHARAT,01-02-2021,Largecap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1694,YAARI,01-02-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1695,VASWANI,01-02-2021,Smallcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1696,PGEL,01-02-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1697,TRITURBINE,01-02-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1698,SCHNEIDER,01-02-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1699,ABFRL,01-02-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1700,MINDACORP,01-02-2021,Midcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1701,KCP,01-02-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1702,ARVIND,01-03-2021,Midcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1703,HMT,01-03-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1704,KIRLOSBROS,01-03-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1705,NAHARSPING,01-03-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1706,VHL,01-03-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1707,GESHIP,01-03-2021,Midcap,Transportation,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1708,TEXINFRA,01-03-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1709,ELECON,01-03-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1710,ANANTRAJ,01-03-2021,Largecap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1711,SHREYANIND,01-03-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1712,SOMATEX,01-03-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1713,JAYNECOIND,01-03-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1714,ADVANIHOTR,01-03-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1715,MAWANASUG,01-03-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1716,DREDGECORP,01-03-2021,Smallcap,Miscellaneous,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1717,EIMCOELECO,01-03-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1718,ASHIANA,01-03-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1719,DVL,01-03-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1720,POONAWALLA,01-03-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1721,BODALCHEM,01-03-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1722,NMDC,01-03-2021,Largecap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1723,GREENPLY,01-03-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1724,UGARSUGAR,01-03-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1725,PARACABLES,01-03-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1726,CONCOR,01-03-2021,Largecap,Transportation,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1727,HBSL,01-03-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1728,APARINDS,01-03-2021,Largecap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1729,BLBLIMITED,01-03-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1730,MPSLTD,01-03-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1731,PTC,01-03-2021,Smallcap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1732,WELENT,01-03-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1733,RML,01-03-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1734,KERNEX,01-03-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1735,M&MFIN,01-03-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1736,PFOCUS,01-03-2021,Midcap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1737,GEECEE,01-03-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1738,ICRA,01-03-2021,Midcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1739,JAIBALAJI,01-03-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1740,SEJALLTD,01-03-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1741,MANINFRA,01-03-2021,Midcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1742,LTF,01-03-2021,Largecap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1743,ORIENTCEM,01-03-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1744,ABFRL,01-03-2021,Midcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1745,CONSOFINVT,01-03-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1746,PRAKASH,01-04-2021,Smallcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1747,TEAMGTY,01-04-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1748,BALPHARMA,01-04-2021,Smallcap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1749,GUJALKALI,01-04-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1750,SIL,01-04-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1751,THEMISMED,01-04-2021,Smallcap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1752,CINEVISTA,01-04-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1753,JINDALPHOT,01-04-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1754,AURIONPRO,01-04-2021,Midcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1755,INSPIRISYS,01-04-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1756,JAIBALAJI,01-04-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1757,MOIL,01-04-2021,Midcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1758,NIBL,01-04-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1759,CESC,03-05-2021,Largecap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1760,ARVIND,03-05-2021,Midcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1761,KAKATCEM,03-05-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1762,LYKALABS,03-05-2021,Smallcap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1763,MIRCELECTR,03-05-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1764,ORIENTHOT,03-05-2021,Smallcap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1765,RSWM,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1766,JINDALSAW,03-05-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1767,HINDMOTORS,03-05-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1768,INDHOTEL,03-05-2021,Largecap,Services,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1769,ORIENTCER,03-05-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1770,TEXINFRA,03-05-2021,Smallcap,Realty,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1771,BHARATGEAR,03-05-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1772,TVSSRICHAK,03-05-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1773,HINDCOMPOS,03-05-2021,Smallcap,Auto,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1774,JAYSREETEA,03-05-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1775,SHALPAINTS,03-05-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1776,SHIVATEX,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1777,JAICORPLTD,03-05-2021,Smallcap,Plastic products,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1778,AROGRANITE,03-05-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1779,BSL,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1780,TTL,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1781,3PLAND,03-05-2021,Smallcap,Financials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1782,IGARASHI,03-05-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1783,WEBELSOLAR,03-05-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1784,SURANAT&P,03-05-2021,Smallcap,Power & Utilities,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1785,CENTUM,03-05-2021,Smallcap,Consumer Discretionary,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1786,HERITGFOOD,03-05-2021,Smallcap,FMCG,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1787,HONDAPOWER,03-05-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1788,RIIL,03-05-2021,Smallcap,Transportation,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1789,EIMCOELECO,03-05-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1790,JAYAGROGN,03-05-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1791,SARLAPOLY,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1792,SANGHVIMOV,03-05-2021,Smallcap,Miscellaneous,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1793,NRBBEARING,03-05-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1794,PARACABLES,03-05-2021,Smallcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1795,ACCELYA,03-05-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1796,GLENMARK,03-05-2021,Largecap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1797,WOCKPHARMA,03-05-2021,Largecap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1798,TVSELECT,03-05-2021,Smallcap,I.T,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1799,MAHABANK,03-05-2021,Largecap,Bank,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1800,NDTV,03-05-2021,Smallcap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1801,GULFPETRO,03-05-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1802,SALSTEEL,03-05-2021,Smallcap,Metals & Mining,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1803,NECLIFE,03-05-2021,Smallcap,Healthcare,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1804,SGL,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1805,SUNTV,03-05-2021,Largecap,Media,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1806,CIEINDIA,03-05-2021,Midcap,Industrials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1807,SUTLEJTEX,03-05-2021,Smallcap,Textiles,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1808,INSECTICID,03-05-2021,Smallcap,Chemicals,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1809,TIMETECHNO,03-05-2021,Midcap,Plastic products,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
1810,BVCL,03-05-2021,Smallcap,Building Materials,Completed,,,,,,Target 1 - Red Doji,0,0,0,0,,,0,,,
